"","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()"
"7270",-0.34713138,-0.14173542,-0.15209569,-0.98182577,-0.98293962,-0.94422614,-0.38439489,-0.23303467,-0.52511264,-0.3177624,-0.010187681,-0.12912822,-0.37146306,-0.48714005,-0.47248512,-0.3809781,-0.3809781,-0.34997355,-0.27364451,-0.53712202,-0.33321342,-0.1891453,-0.12296279,-0.40915308,-0.26196836,-0.54965927,-0.33752495,0.080900091,-0.1913408,-0.48385465,-0.37940184,-0.34366444,-0.57542516
"7271",-0.36865452,-0.14263084,-0.15125003,-0.972428,-0.97925482,-0.95099611,-0.39814993,-0.22900958,-0.48497451,-0.29225935,-0.0016206742,-0.12673233,-0.36145193,-0.47947568,-0.44018741,-0.41926844,-0.41926844,-0.37115213,-0.23730853,-0.53968528,-0.35562296,-0.18525718,-0.12430012,-0.41594874,-0.2378215,-0.49625655,-0.30732214,0.087808119,-0.20859106,-0.52518218,-0.37109365,-0.29613784,-0.57381879
"7272",-0.34424746,-0.14832499,-0.15390887,-0.98349462,-0.97368322,-0.95846496,-0.31979424,-0.24658155,-0.5316915,-0.31637504,0.0055729308,-0.16769391,-0.41307864,-0.50381075,-0.42183802,-0.3247431,-0.3247431,-0.30736544,-0.22390415,-0.55940389,-0.35537081,-0.17986784,-0.12557313,-0.3524597,-0.22520296,-0.55010322,-0.31490597,0.09934442,-0.24140148,-0.44121785,-0.27561659,-0.26394712,-0.54641798
"7273",-0.30857873,-0.17673313,-0.11183154,-0.97292186,-0.96345991,-0.92247662,-0.30323701,-0.22426307,-0.50260023,-0.30356098,0.016607427,-0.13051523,-0.41287784,-0.50332066,-0.45951832,-0.29266477,-0.29266477,-0.27243467,-0.26991697,-0.56655724,-0.32257356,-0.22904224,-0.080462073,-0.34233147,-0.23532938,-0.55372899,-0.31635556,0.13735848,-0.20919125,-0.41894828,-0.19695225,-0.332633,-0.56580192
"7274",-0.31160821,-0.16451093,-0.075619109,-0.98476243,-0.98010061,-0.94285847,-0.35938296,-0.21137507,-0.51056727,-0.34477418,0.01379843,-0.11817611,-0.34181454,-0.52058827,-0.51402974,-0.33334313,-0.33334313,-0.33452455,-0.2811407,-0.55978015,-0.30821369,-0.22159891,-0.044949953,-0.38989535,-0.21192151,-0.58133855,-0.34882332,0.085608235,-0.14938543,-0.45522669,-0.29489571,-0.3401032,-0.52747565
"7275",-0.3061669,-0.037988073,-0.10875556,-0.98659438,-0.98606401,-0.95052099,-0.348655,-0.14004185,-0.52910602,-0.28477125,0.05166368,-0.14587363,-0.29848439,-0.54311799,-0.50401942,-0.31913158,-0.31913158,-0.34940869,-0.22448229,-0.58108322,-0.30761677,-0.064887579,-0.10807452,-0.42551372,-0.18880228,-0.56601743,-0.30956255,0.17687501,-0.20675142,-0.42297856,-0.33961449,-0.26061967,-0.54480249
"7276",-0.3222329,-0.065462637,-0.11060424,-0.96536798,-0.97985669,-0.94642043,-0.33035896,-0.12540416,-0.4992535,-0.26834614,0.060905208,-0.10904555,-0.29494625,-0.53094359,-0.45225553,-0.30799284,-0.30799284,-0.30609325,-0.19800729,-0.56425469,-0.33030522,-0.14535909,-0.10013861,-0.40154413,-0.15025256,-0.5488697,-0.29110737,0.17563353,-0.18177544,-0.43260738,-0.33937019,-0.26252204,-0.57398961
"7277",-0.36816214,-0.1287899,-0.10782839,-0.97572398,-0.98064663,-0.94955777,-0.35425732,-0.16530121,-0.50780762,-0.2670828,0.021983312,-0.13922671,-0.31924973,-0.50301608,-0.47097382,-0.37275056,-0.37275056,-0.3162032,-0.20208359,-0.53098193,-0.38239205,-0.19837341,-0.080038433,-0.41558478,-0.19661938,-0.56656352,-0.28916413,0.12662092,-0.19212657,-0.50242139,-0.37919423,-0.25971575,-0.52631316
"7278",-0.36082697,-0.073761371,-0.11811742,-0.96302607,-0.9468225,-0.94517894,-0.37678081,-0.13741549,-0.42506847,-0.23625988,0.017005121,-0.1472179,-0.30760946,-0.47690424,-0.46543182,-0.34312794,-0.34312794,-0.30633009,-0.20752066,-0.52727874,-0.35599291,-0.13993899,-0.11056522,-0.42079362,-0.12965392,-0.44396583,-0.24519842,0.10371985,-0.19566252,-0.48014969,-0.27520697,-0.28857648,-0.57264224
"7279",-0.41636912,-0.31446693,-0.094481099,-0.9700664,-0.93264524,-0.88312076,-0.45505502,-0.4160667,-0.57547622,-0.48144604,0.0067394122,-0.20582876,-0.51542629,-0.50468903,-0.52286766,-0.33097785,-0.33097785,-0.47348181,-0.27237999,-0.55269794,-0.42280193,-0.33300007,-0.04519769,-0.48645339,-0.39625267,-0.63168179,-0.49247623,0.099535982,-0.26230749,-0.4249068,-0.47303829,-0.31629741,-0.62514094
"7280",-0.34979322,-0.24476288,-0.078957546,-0.9861594,-0.97360076,-0.95146882,-0.45442642,-0.37341143,-0.46643711,-0.35390528,0.053855263,-0.15516515,-0.45565397,-0.47068488,-0.47849145,-0.32998095,-0.32998095,-0.41622987,-0.25323699,-0.50583037,-0.3432832,-0.26232433,-0.057289623,-0.49715492,-0.39767971,-0.50144217,-0.34797369,0.13880344,-0.21204557,-0.43765799,-0.44422742,-0.3253793,-0.56836208
"7281",-0.26314735,-0.16352568,-0.046254412,-0.98732126,-0.98101968,-0.95667464,-0.36094926,-0.28719426,-0.49362309,-0.29430745,0.081788353,-0.097938902,-0.36299476,-0.45582558,-0.44373217,-0.31890139,-0.31890139,-0.34041001,-0.20304154,-0.51343121,-0.26193859,-0.1937276,-0.017223224,-0.42664595,-0.29783841,-0.55002964,-0.30910149,0.14128244,-0.16002211,-0.43699083,-0.32744171,-0.28875852,-0.539835
"7282",-0.19044153,-0.17519739,-0.020875283,-0.98720427,-0.97474894,-0.95921539,-0.22954949,-0.18929241,-0.50692122,-0.35266003,0.11607588,-0.095586579,-0.36487764,-0.39767132,-0.41706598,-0.24481853,-0.24481853,-0.29234199,-0.23832483,-0.47410966,-0.25493181,-0.24779427,0.027620961,-0.30599555,-0.22998912,-0.58554032,-0.39033006,0.19865317,-0.1519625,-0.41324171,-0.3056299,-0.34423143,-0.55545
"7283",-0.16013788,-0.1493132,0.017948627,-0.95747642,-0.97449912,-0.95188862,-0.12031449,-0.20010306,-0.41019799,-0.36150312,0.17968851,-0.12376138,-0.42076374,-0.36797331,-0.41626071,-0.14608926,-0.14608926,-0.14210127,-0.2688366,-0.42283188,-0.17748686,-0.22456972,0.053996489,-0.25727763,-0.22331861,-0.44353786,-0.38914493,0.24859052,-0.1997953,-0.30171709,-0.15785786,-0.36290383,-0.55852423
"7284",-0.16739304,-0.058946064,-0.060099425,-0.96991673,-0.98245138,-0.9593174,-0.11061559,-0.14262363,-0.40114649,-0.27362685,0.13955086,-0.10779307,-0.37208526,-0.39990531,-0.40251017,-0.18527429,-0.18527429,-0.13522233,-0.18449264,-0.46137071,-0.18704005,-0.11077485,-0.076824037,-0.16705611,-0.14822232,-0.48522191,-0.29119619,0.20973228,-0.18379404,-0.37782366,-0.17368119,-0.2631574,-0.5499438
"7285",-0.23362066,-0.056805217,-0.11027867,-0.9816773,-0.98473409,-0.95838914,-0.22661173,-0.060592549,-0.46771479,-0.26392953,0.11424904,-0.11723408,-0.30268551,-0.44321764,-0.42229636,-0.30285582,-0.30285582,-0.31564914,-0.11112474,-0.51551575,-0.23532953,-0.17343994,-0.10019372,-0.27719561,-0.085791186,-0.57175377,-0.28874529,0.17004003,-0.18579814,-0.44674421,-0.34619041,-0.19255154,-0.57967798
"7286",-0.25313876,-0.08435704,0.036389549,-0.9865963,-0.98862732,-0.95367811,-0.25502565,-0.13163718,-0.30185625,-0.29844009,0.20800934,-0.10733713,-0.32271563,-0.33074814,-0.40049955,-0.27132759,-0.27132759,-0.21342117,-0.082849594,-0.35832649,-0.25766851,-0.18196556,0.030078153,-0.31604361,-0.30882595,-0.35312227,-0.34611625,0.27532522,-0.17990828,-0.43679256,-0.28759747,-0.21034949,-0.39404471
"7287",-0.28253366,-0.1158429,0.054559247,-0.98528157,-0.98324865,-0.95362036,-0.26379746,-0.22869737,-0.29504947,-0.41630685,0.17546924,-0.08864721,-0.43014869,-0.33113015,-0.37427747,-0.25270879,-0.25270879,-0.13716708,-0.12986905,-0.35830977,-0.28301711,-0.17789598,0.048092761,-0.33566973,-0.31598833,-0.37614139,-0.44056838,0.23617616,-0.1953598,-0.445974,-0.25237576,-0.28227467,-0.40812765
"7288",-0.28338905,-0.13318429,-0.099748995,-0.98546436,-0.9351143,-0.95099532,-0.29121112,-0.28028393,-0.49810858,-0.35997336,0.052717035,-0.07254015,-0.50010303,-0.47912153,-0.38473383,-0.3147001,-0.3147001,-0.2882593,-0.20425274,-0.55169533,-0.29066329,-0.19193179,-0.081734517,-0.35225819,-0.31360288,-0.57733298,-0.3842518,0.14591803,-0.167937,-0.46996354,-0.37921837,-0.27938632,-0.61437436
"7289",-0.26230926,-0.14421539,-0.072121443,-0.98959289,-0.96945651,-0.96453151,-0.33266732,-0.26419355,-0.47971749,-0.26303928,0.062888359,0.034919848,-0.45790289,-0.43026622,-0.37719507,-0.32882235,-0.32882235,-0.32696547,-0.20559568,-0.4960472,-0.25685571,-0.2111159,-0.063913385,-0.33825039,-0.28808371,-0.54644695,-0.26941966,0.1423901,-0.094564903,-0.45323714,-0.38836845,-0.3073373,-0.55699603
"7290",-0.28927538,-0.11224837,-0.012562849,-0.98534649,-0.97931734,-0.95564875,-0.38811568,-0.1244895,-0.46831478,-0.28884076,0.16049449,0.040400197,-0.29717567,-0.43805886,-0.37236958,-0.36223472,-0.36223472,-0.31310149,-0.19570437,-0.46919971,-0.27603305,-0.17997959,0.016077192,-0.39029139,-0.14509217,-0.52354384,-0.31213846,0.24930964,-0.034699282,-0.47149507,-0.34816707,-0.25448507,-0.49886358
"7291",-0.27563863,-0.082423825,-0.06778325,-0.97749887,-0.98247917,-0.9496139,-0.3500599,-0.13293555,-0.43969238,-0.25507809,0.16577579,-0.028551572,-0.2707801,-0.46754804,-0.36790514,-0.34882065,-0.34882065,-0.32119475,-0.16666814,-0.51931602,-0.28792659,-0.14830751,-0.070306287,-0.3922157,-0.15243155,-0.5093095,-0.28182439,0.28701734,-0.16739573,-0.4487698,-0.36237906,-0.23521517,-0.56841759
"7292",-0.25574951,-0.14323875,-0.13699887,-0.97875248,-0.96624644,-0.95273885,-0.3143428,-0.22909705,-0.47272273,-0.20597129,0.096565036,-0.067933741,-0.34237596,-0.4083054,-0.40094157,-0.31874005,-0.31874005,-0.3061271,-0.1802076,-0.49137105,-0.27345766,-0.20940857,-0.13269682,-0.38481892,-0.2754861,-0.54550882,-0.21219315,0.17279758,-0.14194697,-0.46354661,-0.35513601,-0.26901662,-0.54308241
"7293",-0.27811672,-0.13608483,-0.082024793,-0.98427648,-0.97996857,-0.92726684,-0.31727381,-0.21188928,-0.44871302,-0.26273274,0.073990904,-0.089128399,-0.28734829,-0.40865767,-0.40839319,-0.33205243,-0.33205243,-0.28451143,-0.20256066,-0.44909576,-0.27648618,-0.20663088,-0.08301279,-0.36740477,-0.25927912,-0.52301378,-0.29576964,0.1101248,-0.15116209,-0.45058783,-0.31874143,-0.31428632,-0.47927174
"7294",-0.36629316,-0.096410819,0.012037892,-0.96859278,-0.98675603,-0.89187009,-0.36345319,-0.15729065,-0.42834945,-0.38555315,0.035883914,-0.12322102,-0.29416647,-0.48123973,-0.41989465,-0.324218,-0.324218,-0.33255369,-0.25940009,-0.49591452,-0.37179203,-0.12426513,0.058893208,-0.42428546,-0.12420117,-0.46528141,-0.4199442,0.15257716,-0.17492253,-0.44298041,-0.40965146,-0.32737484,-0.51331188
"7295",-0.12336483,-0.18567912,-0.23025582,-0.96722502,-0.87183708,-0.85891397,-0.18502663,-0.32370464,-0.46235323,-0.51276321,-0.33089278,-0.31878023,-0.57733104,-0.60585788,-0.55495084,-0.18401379,-0.18401379,-0.19395303,-0.42876519,-0.6281222,-0.16056188,-0.26002111,-0.25046164,-0.35588736,-0.38941951,-0.52535279,-0.54114343,-0.30531566,-0.38690252,-0.39470103,-0.27979726,-0.49287764,-0.66781141
"7296",-0.018569407,-0.02602247,-0.29018333,-0.96225605,-0.95872351,-0.94409955,-0.22739715,-0.14835855,-0.44637091,-0.39959691,-0.35259335,-0.19341257,-0.5322487,-0.61134666,-0.45575651,-0.096418472,-0.096418472,-0.23041002,-0.47872933,-0.6428072,0.035789557,-0.09837728,-0.32234079,-0.28175234,-0.1984804,-0.52914399,-0.4104455,-0.31212678,-0.26447998,-0.26124871,-0.21708852,-0.5536144,-0.69494728
"7297",-0.044273089,-0.0077539819,-0.23902778,-0.97689678,-0.94688213,-0.88153326,-0.15282608,-0.1892707,-0.46518398,-0.1832133,-0.3806042,-0.29179086,-0.54844797,-0.63129981,-0.47339345,0.063703298,0.063703298,-0.060421136,-0.12177716,-0.63291184,-0.052267167,-0.039756052,-0.28413728,-0.19698802,-0.13840365,-0.52366901,-0.17441004,-0.38575944,-0.37992175,-0.14301285,-0.16019325,-0.12397141,-0.67855414
"7298",-0.056393652,0.0005532711,-0.15411169,-0.98027697,-0.89712814,-0.93804887,-0.06869553,-0.13649747,-0.35512319,-0.031106097,-0.28883314,-0.24558812,-0.54630113,-0.5934699,-0.45588497,0.12264023,0.12264023,0.02424777,-0.075422521,-0.61119929,-0.08232936,-0.068696372,-0.21764935,-0.18991456,-0.15515472,-0.42849477,-0.012854836,-0.27629746,-0.31849225,-0.094739082,0.049334007,-0.094807994,-0.64477098
"7299",-0.041148449,-0.056183671,-0.16727544,-0.98130275,-0.94803544,-0.89384401,-0.16841152,-0.14541921,-0.3678192,-0.50123943,-0.22955631,-0.2269283,-0.51796766,-0.60437023,-0.43939114,-0.0076146847,-0.0076146847,-0.13356117,-0.37314447,-0.60910733,-0.017134015,-0.12381799,-0.20946651,-0.30441126,-0.13140353,-0.43838813,-0.5312569,-0.17663388,-0.30368728,-0.17250556,-0.071055376,-0.43236998,-0.65684421
"7300",-0.049034908,0.026748387,-0.084303299,-0.97514203,-0.87999851,-0.84281483,-0.32048669,-0.24376662,-0.42983768,-0.11922725,-0.11336918,-0.29913897,-0.5389215,-0.59629703,-0.48425958,-0.096954173,-0.096954173,-0.26945092,-0.051119957,-0.59554909,0.0092043267,-0.012569457,-0.1292892,-0.34930758,-0.21944957,-0.49325908,-0.10439579,-0.053169621,-0.40203821,-0.20850961,-0.25455543,-0.052057863,-0.63348556
"7301",-0.043659039,0.026831609,-0.074862235,-0.97265211,-0.88021313,-0.76853748,-0.27046541,-0.18462514,-0.42732082,0.080671722,-0.089686524,-0.31475159,-0.53285012,-0.58945831,-0.50547244,0.054586661,0.054586661,-0.13429393,-0.061648829,-0.5976735,-0.027971337,-0.008886559,-0.081625077,-0.37030539,-0.19238865,-0.50642307,0.10249088,-0.017682503,-0.39196893,-0.08098394,-0.13090672,-0.064459005,-0.6491613
"7302",-0.052703763,0.034100285,-0.25551673,-0.96513687,-0.94147202,-0.77820633,-0.15612276,0.0073967623,-0.41160444,-0.41152519,-0.23836357,-0.32448073,-0.44789999,-0.59100571,-0.50798868,0.12301296,0.12301296,-0.010417542,-0.3112558,-0.58311253,-0.028137438,-0.017459756,-0.29105353,-0.23874564,0.054679758,-0.45608106,-0.4368647,-0.18335998,-0.38020004,-0.029497336,0.057340734,-0.36938879,-0.63001489
"7303",-0.047965608,0.11633092,-0.24540372,-0.97186011,-0.94474878,-0.90858931,-0.15209562,0.064086088,-0.46129466,-0.43208516,-0.25161944,-0.19484517,-0.39223243,-0.62027941,-0.42136301,0.085567736,0.085567736,0.0060891082,-0.42026909,-0.58425152,0.00045964558,0.066658045,-0.26359519,-0.21549511,0.13940249,-0.54081014,-0.47042093,-0.18191989,-0.25356872,-0.035249465,0.10648849,-0.4733616,-0.59912239
"7304",0.14578367,0.28453248,-0.10329742,-0.96534933,-0.93783137,-0.80823719,-0.044020643,0.25527927,-0.28315645,-0.3683217,-0.12251799,-0.10895348,-0.46777595,-0.47036197,-0.33854836,0.22971239,0.22971239,0.16308719,-0.14885657,-0.53523791,0.20450019,0.19383503,-0.17835314,-0.11424396,0.27672891,-0.37018859,-0.39276002,-0.074586489,-0.19125964,0.0095443201,0.21557134,-0.23216615,-0.58563834
"7305",0.24568797,0.2610902,-0.1346178,-0.94753187,-0.95219005,-0.96611149,-0.016800071,0.24141552,-0.24278991,-0.36273286,-0.14090881,-0.097529642,-0.48733341,-0.50618982,-0.3236281,0.24944655,0.24944655,0.2048041,-0.17128427,-0.55277257,0.3291628,0.12990813,-0.21933938,-0.088340155,0.18446524,-0.36865794,-0.37250022,-0.073528404,-0.17727706,0.051294906,0.17126526,-0.24173771,-0.59143205
"7306",0.21269829,-0.0048708573,-0.10993577,-0.94854292,-0.94854197,-0.89375811,0.0074587053,-0.065876573,-0.3284921,-0.13239012,-0.22152612,-0.24238197,-0.47068681,-0.4789877,-0.50178755,0.085733292,0.085733292,0.070023979,0.06326072,-0.51754052,0.22689833,-0.099296633,-0.18134438,-0.047964649,-0.1886385,-0.40987173,-0.13648214,-0.22556463,-0.31999647,-0.11717165,-0.040215194,0.0037639025,-0.60768348
"7307",0.079138367,0.1070215,-0.14833164,-0.90765898,-0.90291038,-0.91491914,-0.054814819,0.070929072,-0.41110501,0.06053969,-0.19527519,-0.27690036,-0.43441862,-0.5187074,-0.50265886,0.10592348,0.10592348,0.080094187,0.09800792,-0.51653709,0.08286345,0.020515814,-0.16932481,-0.10940618,0.02677978,-0.44299992,0.060902922,-0.18194301,-0.33878196,-0.07157611,0.046319508,0.015367158,-0.57244715
"7308",0.061822944,0.039711953,-0.16990051,-0.9179903,-0.95022205,-0.86493691,-0.20237082,0.0020054958,-0.44570101,-0.3816506,-0.27310256,-0.20379077,-0.48229873,-0.6225129,-0.4245986,0.039394079,0.039394079,-0.084996654,-0.29097921,-0.63564425,0.15135727,-0.011669446,-0.1937958,-0.1774232,0.019119647,-0.52293008,-0.40832485,-0.22029413,-0.25812394,-0.069867831,0.013297629,-0.35180711,-0.66498455
"7309",0.14036342,0.035642319,0.050176866,-0.92831923,-0.88103201,-0.76646224,-0.13248758,-0.13949461,-0.36137763,-0.002685085,-0.20651539,-0.23078673,-0.4294748,-0.53853744,-0.42480248,0.10766425,0.10766425,-0.055231178,-0.045432079,-0.57471065,0.15266862,-0.05142938,0.0037820162,-0.23075042,-0.21206009,-0.48093372,-0.00069739807,-0.18780384,-0.32165669,-0.081064414,-0.1298409,-0.081779951,-0.60465616
"7310",0.15858362,0.025742833,0.13081351,-0.9417794,-0.87582798,-0.72989573,-0.098422938,-0.14721143,-0.29541333,0.16860932,-0.14745713,-0.24660601,-0.47456919,-0.50412531,-0.43444229,0.21081835,0.21081835,0.012767054,-0.11228782,-0.54777904,0.12056172,-0.029818488,0.10022141,-0.21937492,-0.14142838,-0.42457312,0.19794989,-0.12678937,-0.3417155,0.0076893116,2.9771202e-06,-0.15525628,-0.5993302
"7311",0.083498258,-0.14352095,-0.040004388,-0.95296099,-0.91734515,-0.63826324,-0.1146768,-0.20750066,-0.30602253,-0.47336071,-0.202336,-0.1730549,-0.55882304,-0.55658461,-0.38017985,0.13000618,0.13000618,-0.010493819,-0.35437695,-0.58005533,0.13498564,-0.24663091,-0.077595881,-0.14708858,-0.2281327,-0.41620041,-0.520846,-0.14038277,-0.26838195,-0.040577515,0.044747513,-0.41015693,-0.61958528
"7312",0.072721096,0.0023445884,-0.10634401,-0.9474231,-0.81649711,-0.88444356,-0.093840881,-0.17956888,-0.36785414,-0.44567688,-0.21744379,-0.15787167,-0.42181035,-0.58378755,-0.36314366,0.14410787,0.14410787,0.012844424,-0.41042906,-0.56242948,0.12887948,-0.043391925,-0.15479816,-0.11077999,-0.17190332,-0.49671816,-0.49460464,-0.1565423,-0.2448632,0.00050328581,0.046098315,-0.48846917,-0.60900573
"7313",0.37784419,0.16438808,-0.12345006,-0.94013933,-0.9251531,-0.87722083,0.12742803,0.16467058,-0.36808625,-0.39784934,-0.18342358,-0.18448316,-0.24308244,-0.48230691,-0.3921518,0.27664703,0.27664703,0.18975772,-0.15395595,-0.39420982,0.43079132,0.04764693,-0.1671703,0.084733219,0.14195687,-0.44405708,-0.48221946,-0.17232791,-0.26184485,0.042671191,0.26328775,-0.27110611,-0.42803052
"7314",0.33692022,0.12108638,-0.047860381,-0.95853018,-0.98311442,-0.89979817,0.05627102,0.1601456,-0.23226774,-0.48637633,-0.20504783,-0.24390289,-0.26499598,-0.47202594,-0.4197909,0.25712963,0.25712963,0.14226303,-0.26577795,-0.41741547,0.38006874,0.019722182,-0.108422,-0.036738428,0.14758518,-0.26884266,-0.56949246,-0.21168099,-0.32195806,0.031838895,0.16676375,-0.43411301,-0.49008524
"7315",0.19848318,0.039413991,-0.10361228,-0.94731529,-0.96669861,-0.88897052,-0.0029468,-0.0059926044,-0.22473461,-0.0035036585,-0.22426844,-0.26068912,-0.42412695,-0.51754588,-0.41974629,0.14242021,0.14242021,0.090481327,0.41648985,-0.51744068,0.25751778,-0.084092784,-0.18467221,-0.10794927,-0.10817763,-0.28411682,-0.0078691979,-0.20302187,-0.37787244,-0.018811645,0.10967642,0.42318877,-0.56209622
"7316",0.15097764,0.097957795,-0.19613918,-0.95218036,-0.89543854,-0.86673279,-0.030421195,-0.067082186,-0.41033169,0.13769273,-0.17793042,-0.31055893,-0.4317253,-0.518696,-0.41886291,0.11875707,0.11875707,0.04309078,0.39031737,-0.49360134,0.16193144,0.031316377,-0.27195103,-0.12524111,-0.12519984,-0.46249644,0.16479392,-0.15760492,-0.42520268,-0.061178664,0.0083052825,0.43578992,-0.51709712
"7317",0.063815588,0.058317371,-0.25625391,-0.96667003,-0.90486411,-0.87143982,-0.17936507,-0.15423254,-0.51264266,-0.37857576,-0.20469379,-0.27071621,-0.51331312,-0.59535514,-0.44410685,0.032725116,0.032725116,-0.12797329,-0.40193781,-0.59068724,0.094996476,-0.011357658,-0.28134355,-0.2333263,-0.16240124,-0.56523514,-0.39341755,-0.16292206,-0.36561141,-0.11900652,-0.087546328,-0.46162196,-0.63753592
"7318",-0.050590902,0.065666148,-0.18255246,-0.94019087,-0.90014585,-0.89906692,0.0069835052,-0.093336282,-0.39658274,-0.20547767,-0.1742592,-0.25479742,-0.50528752,-0.46079203,-0.40754121,-0.079899892,-0.079899892,0.12496898,-0.32527494,-0.43926234,-0.080468877,-0.032901985,-0.26516345,-0.11911042,-0.13751341,-0.51514897,-0.2102503,-0.19195435,-0.40288128,-0.31959928,0.14235176,-0.44549529,-0.51799207
"7319",0.057618964,0.1889724,-0.24208647,-0.87430253,-0.88851874,-0.9591258,0.033058684,0.0078909538,-0.43155533,-0.086154455,-0.13182713,-0.2371236,-0.44393011,-0.41948098,-0.40577665,0.059348262,0.059348262,0.14903527,-0.26313422,-0.40879021,0.028957461,0.10948111,-0.30482305,-0.03434104,-0.056872885,-0.53811099,-0.082868063,-0.15188287,-0.33283065,-0.18396699,0.16036076,-0.36241143,-0.47754575
"7320",0.1374781,0.11749594,-0.19192202,-0.87912124,-0.89366809,-0.87155109,-0.097323679,-0.077531166,-0.48410987,-0.27376584,-0.20937985,-0.21595104,-0.46521506,-0.52708472,-0.45183166,0.21361855,0.21361855,-0.016887829,-0.32706934,-0.55943873,0.13454868,-0.010039319,-0.23072012,-0.24875769,-0.14043728,-0.58130033,-0.2993695,-0.20350697,-0.32832727,0.036790666,-0.038569194,-0.44694073,-0.58271001
"7321",0.073705331,0.10859542,-0.060661121,-0.94855696,-0.87239964,-0.82773511,-0.060800823,-0.051382207,-0.33646892,-0.18010128,-0.25159074,-0.18782362,-0.44864588,-0.55851109,-0.39734958,0.20090683,0.20090683,0.1348056,-0.32563125,-0.53765855,0.040564798,0.01672607,-0.14253216,-0.23396714,-0.063280494,-0.46919646,-0.22708617,-0.25234501,-0.26970308,-0.0054600003,0.14701959,-0.40331251,-0.54368313
"7322",0.12989904,0.29977405,-0.14397559,-0.97679346,-0.93630008,-0.84933951,-0.041465175,0.3211401,-0.41933377,-0.12971342,-0.22158612,-0.057202014,-0.37272698,-0.56685276,-0.30601548,0.27934552,0.27934552,0.26565147,-0.27314349,-0.50644401,0.11168668,0.13969939,-0.18004992,-0.18670351,0.29747206,-0.52192844,-0.1613835,-0.20134877,-0.17244397,0.00053475414,0.20268456,-0.3668616,-0.52757318
"7323",-0.21781672,-0.14875167,0.079020223,-0.9001586,-0.8184361,-0.84165049,-0.48518198,-0.53220134,-0.72523809,-0.62249448,0.04173189,-0.25289055,-0.73844884,-0.7010681,-0.59418093,-0.23455445,-0.23455445,-0.54543491,-0.22448476,-0.7315727,-0.16733819,-0.14698716,0.20324107,-0.52033569,-0.55934092,-0.74885957,-0.63678308,0.22699788,-0.29956552,-0.30916429,-0.56084979,-0.22537087,-0.76005951
"7324",-0.17820701,-0.14310162,0.094923997,-0.92663044,-0.85973983,-0.86714696,-0.46951496,-0.54121269,-0.74558408,-0.66161302,0.075515731,-0.20251039,-0.74530437,-0.6789271,-0.58080438,-0.17295004,-0.17295004,-0.53723365,-0.19186315,-0.70909888,-0.1449448,-0.15323206,0.21828126,-0.50519463,-0.57707748,-0.76595218,-0.67663719,0.24565532,-0.24229279,-0.24761796,-0.52599231,-0.19350931,-0.71077125
"7325",-0.19085486,-0.13397102,0.13440141,-0.972526,-0.96185902,-0.90275867,-0.41442829,-0.49615872,-0.69923892,-0.3259873,0.14343967,-0.24881959,-0.7144594,-0.66886471,-0.60004938,-0.17556179,-0.17556179,-0.46143874,0.18335686,-0.6917818,-0.15449869,-0.13627247,0.27013604,-0.45736695,-0.53007129,-0.72670208,-0.36755282,0.3440077,-0.34340217,-0.26096438,-0.51385754,0.15936144,-0.71839253
